Date,CO,NO2,SO2,PM2_5
2019-03-20,1182.0631986283856,17.464699021739133,16.609845728255742,67.66395108695652
2019-03-21,1105.7639069277166,18.5663409914361,16.73247482249067,59.60051017786563
2019-03-22,1213.3702505003657,16.516435385375495,17.325708333765345,63.30661858695651
2019-03-23,1149.9595492677795,17.757458339920948,16.829761245497895,68.227397071805
2019-03-24,1223.0274065369192,16.297770991436103,16.64444218636688,76.34877479907773
2019-03-25,1184.0838843121019,17.31892712779974,16.76052019638376,72.12513623847168
2019-03-26,1296.3872036432745,17.326779324769433,16.775136257569457,67.9656014657444
2019-03-27,1260.5588022257805,17.464699021739133,17.216833801017714,63.478764874835306
2019-03-28,1290.2760176732336,17.73327811264822,16.763074065328784,78.45109192028984
2019-03-29,1360.6568742556315,17.14343190052701,16.881832216998838,68.77517805665349
2019-03-30,1194.806016579868,17.57222985507246,16.698201546494392,67.43390252635047
2019-03-31,1158.2390524944476,17.203926370223982,16.731783373812668,78.45109192028984
2019-04-01,1236.4725544737184,21.48334612554113,16.6435221267194,83.61198527526821
2019-04-02,1288.7071786924853,21.719368246753252,16.632922493668215,73.48062351119896
2019-04-03,1027.3239645116337,18.962767430830038,16.54804067371089,68.0665364657444
2019-04-04,1180.7173629002705,20.25413727931489,16.742314064179393,79.81306404150196
2019-04-05,1232.3589837119953,17.901716597496705,16.583062613197608,68.0974858596838
2019-04-06,1053.2678827081854,18.30647530961792,16.629956909282907,59.66391252635045
2019-04-07,1116.5164518597198,16.783933036890645,16.96438680514696,59.66391252635046
2019-04-08,1003.9741144557884,18.237256673254283,16.71489946899401,56.880039344532285
2019-04-09,1001.0534035253421,16.924385309617918,16.847496414435415,52.160266287878784
2019-04-10,1055.6683825535438,17.375348112648222,16.60781943998126,56.880039344532285
2019-04-11,1193.9679954566227,18.310962203557313,16.597702029634153,83.6119852752682
2019-04-12,1262.7857957645135,18.189419627799733,16.874671685765364,73.91777025362319
2019-04-13,1212.7610294931565,17.642672885375497,16.885209444507147,78.39753896574439
2019-04-14,1173.4858379905588,17.212498567193677,16.65204746314609,66.19412282938077
2019-04-15,1254.7723778579966,17.7793956884058,16.763531312286315,68.09880828392622
2019-04-16,1196.2622745139804,16.581438945981553,16.773481808762345,62.85047987483531
2019-04-17,1127.7072324580968,16.48214333992095,16.697485666028726,62.917114496047425
2019-04-18,1130.2563154698325,17.45645205204216,16.65877343141095,56.99867381422925
2019-04-19,1176.8910410022686,17.914314400527008,16.678659106267755,52.539909621212125
2019-04-20,1208.8366749767742,18.544039627799737,16.660470470653767,53.81851037878787
2019-04-21,1136.834697322116,17.59748212779974,16.753084824456433,57.436082071805004
2019-04-22,1142.3195879281895,18.530484930830042,16.91878261301684,58.7226458596838
2019-04-23,1320.497463440907,17.779395688405792,16.675049226286657,64.33627358695651
2019-04-24,1225.8727241610939,17.698529476284584,16.945666423496753,61.38049729907775
2019-04-25,1244.0161527010107,17.09311682476943,16.792135032034086,63.46704782938076
2019-04-26,1301.2472827285455,16.93694690052701,16.834278450645833,63.46704782938075
2019-04-27,1206.2054840173512,17.901828567193675,16.723239549192044,87.36255322981366
2019-04-28,1143.8489681929148,17.462351521739134,16.78243041699177,64.33627358695652
2019-04-29,1204.0456951153387,17.891742885375496,16.920709376405018,67.41014881422925
2019-04-30,1105.911697071534,17.515951142951252,17.04192676065774,67.57297608695653
2019-05-01,1205.2206153648972,21.196755681818182,16.612298487609426,89.14520974496521
2019-05-02,1247.5342710335503,19.12341417325428,16.830396252304745,85.48610232072276
2019-05-03,976.2618697462344,17.743496218708827,16.707205440877775,67.2805455566535
2019-05-04,1195.658037104698,19.21567840485601,16.54573954080353,65.08808532938076
2019-05-05,1135.6686968055558,18.600677203557314,16.514319048372656,68.13929313241105
2019-05-06,884.9548398194444,17.73894387022398,16.526871441475343,61.08609063241107
2019-05-07,1110.0030730740527,16.494066673254284,16.669813865348402,61.08609063241106
2019-05-08,954.9193445865639,17.35697546113307,16.439539405419783,52.21281613636364
2019-05-09,1485.8898765638826,16.270133188405797,16.554274351427328,51.784982121212124
2019-05-10,1048.4865333987354,17.24553083992095,16.67478252372797,53.93327545454545
2019-05-11,1144.7054430326932,19.290774249011857,16.569520904313237,81.72429709345002
2019-05-12,1074.566367259587,17.690991824769434,16.612264553368085,90.28380019951062
2019-05-13,1051.2731462917004,18.246027809617914,16.60044785425908,68.14158373847167
2019-05-14,1057.589477457127,17.11263417325428,16.83531179531635,68.95713449604742
2019-05-15,909.1879899005786,17.467439855072463,16.903372294011497,89.23041921466215
2019-05-16,1017.62486072357,18.850488794466404,16.769651408246666,57.499196314229245
2019-05-17,979.5453727040812,16.61797485507246,16.625128233463997,56.40403828392622
2019-05-18,1066.3869769103048,16.591689779314887,16.481107909625365,56.003012954545454
2019-05-19,1055.4549639094873,17.221230006587618,16.7221995444116,66.64107888998684
2019-05-20,1075.8348978757706,17.493003718708827,16.76625000703314,64.42616358695652
2019-05-21,1085.9107448308644,17.925306445981555,16.539684069873612,61.24368373847168
2019-05-22,1079.460322210972,19.502364627799736,16.549710706293343,63.206915405138325
2019-05-23,1046.9766707532451,18.429979703557315,16.45126568147279,55.031467348484846
2019-05-24,1008.7595699673343,18.41406000658761,16.494394259003347,67.54112911725954
2019-05-25,1026.872062276876,17.064536067193675,16.446182363011868,57.07224237483531
2019-05-26,979.4674542034182,16.567809703557312,16.487399113338,64.42616358695652
2019-05-27,1010.03183921575,17.355805612648222,16.570075718873518,63.206915405138325
